# rank	lemma	count
22554	先んずる	1
22555	先主	1
22556	先入れ	1
22557	先君	1
22558	先夜	1
22559	先夫	1
22560	先学	1
22561	先帝	1
22562	先年	1
22563	先幸	1
22564	先攻	1
22565	先棒	1
22566	先細	1
22567	先細り	1
22568	先般	1
22569	先述	1
22570	先達	1
22571	先駆け	1
22572	光之	1
22573	光体	1
22574	光度	1
22575	光波	1
22576	光点	1
22577	光虫	1
22578	兎	1
22579	兒在	1
22580	党内	1
22581	党利	1
22582	党外	1
22583	入りこめる	1
22584	入りびたる	1
22585	入り浸り	1
22586	入れ上げる	1
22587	入れ代わり	1
22588	入れ換る	1
22589	入れ替わる	1
22590	入れ食い	1
22591	入党	1
22592	入出庫	1
22593	入出金	1
22594	入営	1
22595	入園	1
22596	入域	1
22597	入島	1
22598	入庫	1
22599	入替	1
22600	入替る	1
22601	入物	1
22602	入目	1
22603	入超	1
22604	入選	1
22605	入間	1
22606	入鹿	1
22607	全人	1
22608	全例	1
22609	全兵	1
22610	全品	1
22611	全回	1
22612	全局	1
22613	全損	1
22614	全摘	1
22615	全日空	1
22616	全景	1
22617	全村	1
22618	全株	1
22619	全盲	1
22620	全県	1
22621	全紙	1
22622	全良	1
22623	全英	1
22624	全話	1
22625	全農	1
22626	全集	1
22627	全頭	1
22628	兩	1
22629	八つ当り	1
22630	八島	1
22631	八王子	1
22632	八苦	1
22633	公債	1
22634	公団	1
22635	公国	1
22636	公家	1
22637	公庫	1
22638	公徳	1
22639	公案	1
22640	公知	1
22641	公称	1
22642	公算	1
22643	公設	1
22644	公転	1
22645	六合	1
22646	兰花	1
22647	共働き	1
22648	共助	1
22649	共栄	1
22650	兴	1
22651	兵科	1
22652	兵衛	1
22653	兵馬	1
22654	具える	1
22655	具申	1
22656	兼	1
22657	兼務	1
22658	兼定	1
22659	兼用	1
22660	内事	1
22661	内分	1
22662	内助	1
22663	内匠	1
22664	内向き	1
22665	内報	1
22666	内張り	1
22667	内燃	1
22668	内申	1
22669	内縁	1
22670	内職	1
22671	内股	1
22672	内腿	1
22673	内蔵助	1
22674	内謁	1
22675	内金	1
22676	円光	1
22677	円安	1
22678	円状	1
22679	再任	1
22680	再版	1
22681	再築	1
22682	再見	1
22683	再読	1
22684	写実	1
22685	况	1
22686	况下	1
22687	冷却	1
22688	冷然	1
22689	冷食	1
22690	凍原	1
22691	凛々	1
22692	凡そ	1
22693	処断	1
22694	凱歌	1
22695	凵力	1
22696	凵天	1
22697	凶事	1
22698	凶報	1
22699	出で立ち	1
22700	出先	1
22701	出光	1
22702	出入港	1
22703	出家	1
22704	出展	1
22705	出手	1
22706	出来映え	1
22707	出水	1
22708	出目	1
22709	出立ち	1
22710	出荷	1
22711	出行	1
22712	出走	1
22713	出足	1
22714	出退	1
22715	刀匠	1
22716	刀工	1
22717	刀身	1
22718	刃先	1
22719	刃向かい	1
22720	分かちあえる	1
22721	分け	1
22722	分けあう	1
22723	分け入る	1
22724	分ち	1
22725	分乗	1
22726	分列	1
22727	分区	1
22728	分圧	1
22729	分派	1
22730	分界	1
22731	分相	1
22732	分社	1
22733	分科	1
22734	分詞	1
22735	分速	1
22736	分針	1
22737	分銅	1
22738	切り	1
22739	切りあげる	1
22740	切り売り	1
22741	切り通し	1
22742	切れ物	1
22743	切取	1
22744	切株	1
22745	切歯	1
22746	切立	1
22747	切開ける	1
22748	切離	1
22749	刈り入れ	1
22750	刈取り	1
22751	刑場	1
22752	划	1
22753	列伝	1
22754	列聖	1
22755	初々しい	1
22756	初っ端	1
22757	初まり	1
22758	初め頃	1
22759	初乳	1
22760	初号	1
22761	初夏	1
22762	初婚	1
22763	初子	1
22764	初年	1
22765	初次	1
22766	初秋	1
22767	初等	1
22768	初速	1
22769	初音	1
22770	判	1
22771	判然	1
22772	別け隔て	1
22773	別つ	1
22774	別れる	1
22775	別働	1
22776	別冊	1
22777	別命	1
22778	別売り	1
22779	別姓	1
22780	別扱い	1
22781	別棟	1
22782	別種	1
22783	別腹	1
22784	別表	1
22785	利ざや	1
22786	利下げ	1
22787	利刃	1
22788	利尚	1
22789	利幅	1
22790	利根	1
22791	利殖	1
22792	利泰	1
22793	利谷	1
22794	别在	1
22795	别太	1
22796	别急	1
22797	别来	1
22798	刮目	1
22799	制空	1
22800	券	1
22801	刺し殺す	1
22802	刺し身	1
22803	刻限	1
22804	則する	1
22805	則る	1
22806	剌	1
22807	剌身	1
22808	前カノ	1
22809	前住	1
22810	前便	1
22811	前前	1
22812	前向	1
22813	前壁	1
22814	前屈み	1
22815	前島	1
22816	前後ろ	1
22817	前戦	1
22818	前掛け	1
22819	前書き	1
22820	前段	1
22821	前泊	1
22822	前渡し	1
22823	前田	1
22824	前癌	1
22825	前祝	1
22826	前立て	1
22827	前端	1
22828	前羽	1
22829	前肢	1
22830	前行	1
22831	前貸し	1
22832	前身	1
22833	前転	1
22834	前項	1
22835	剑技	1
22836	剑身	1
22837	剖	1
22838	剣持	1
22839	剩下	1
22840	副将	1
22841	副賞	1
22842	割り	1
22843	割り引き	1
22844	割り当	1
22845	割り算	1
22846	割れ物	1
22847	割安	1
22848	割当て	1
22849	割高	1
22850	創りあげる	1
22851	創刊	1
22852	創生	1
22853	創薬	1
22854	劇薬	1
22855	劇評	1
22856	力技	1
22857	力抜け	1
22858	力無い	1
22859	力車	1
22860	力闘	1
22861	办	1
22862	功利	1
22863	功名	1
22864	功賞	1
22865	加奈子	1
22866	加州	1
22867	加水	1
22868	加湿	1
22869	加点	1
22870	加筆	1
22871	加虐	1
22872	劣後	1
22873	动伸	1
22874	动在	1
22875	动着	1
22876	助け上げる	1
22877	助演	1
22878	助祭	1
22879	励まし合える	1
22880	労わる	1
22881	労役	1
22882	勃興	1
22883	勇将	1
22884	動き出る	1
22885	動労	1
22886	動地	1
22887	動学	1
22888	動意	1
22889	動植物	1
22890	動気	1
22891	動顛	1
22892	勘所	1
22893	勘解由	1
22894	務め上げる	1
22895	勝ち進める	1
22896	勝組	1
22897	勝運	1
22898	勢	1
22899	勤め上げる	1
22900	勤め口	1
22901	匂い	1
22902	北原	1
22903	北回り	1
22904	北国	1
22905	北斗	1
22906	北村	1
22907	北端	1
22908	北限	1
22909	北駅	1
22910	区長	1
22911	医事	1
22912	医員	1
22913	医書	1
22914	医長	1
22915	千代田	1
22916	千咲	1
22917	千差	1
22918	千手	1
22919	千晶	1
22920	千聖	1
22921	千金	1
22922	千駄ヶ谷	1
22923	千鳥	1
22924	午	1
22925	半ドン	1
22926	半側	1
22927	半四郎	1
22928	半歩	1
22929	半泣き	1
22930	半目	1
22931	半盲	1
22932	半量	1
22933	半金	1
22934	半鐘	1
22935	半音	1
22936	卑	1
22937	卑い	1
22938	卑小	1
22939	卒直	1
22940	卓	1
22941	卓二	1
22942	協働	1
22943	協約	1
22944	協賛	1
22945	单体	1
22946	南信	1
22947	南向	1
22948	南国	1
22949	南城	1
22950	南州	1
22951	南棟	1
22952	南浦	1
22953	南窓	1
22954	南郡	1
22955	単眼	1
22956	単線	1
22957	単騎	1
22958	博報	1
22959	博奕	1
22960	卡	1
22961	卡支	1
22962	印行	1
22963	危地	1
22964	却	1
22965	却因	1
22966	卸元	1
22967	卸商	1
22968	卸屋	1
22969	卿	1
22970	厚い	1
22971	厚木	1
22972	厚生	1
22973	原人	1
22974	原板	1
22975	原水	1
22976	原版	1
22977	原物	1
22978	原的	1
22979	原資	1
22980	厩務	1
22981	去来	1
22982	参与	1
22983	参会	1
22984	参議	1
22985	参集	1
22986	又	1
22987	又次	1
22988	又聞き	1
22989	及ぼす	1
22990	友交	1
22991	友軍	1
22992	双	1
22993	双対	1
22994	双手	1
22995	反古	1
22996	反回	1
22997	反帝	1
22998	反意	1
22999	反核	1
23000	反落	1
23001	反覆	1
23002	反骨	1
23003	収まる	1
23004	収受	1
23005	发行	1
23006	取っかかり	1
23007	取っちめる	1
23008	取っ付き	1
23009	取っ掛かり	1
23010	取りあう	1
23011	取りこぼし	1
23012	取りまとめ	1
23013	取り持ち	1
23014	取り持つ	1
23015	取り直す	1
23016	取り締り	1
23017	取り繕い	1
23018	取り繕える	1
23019	取り纏める	1
23020	取り置く	1
23021	取れる	1
23022	取出	1
23023	取外す	1
23024	取寄せる	1
23025	取巻き	1
23026	取扱える	1
23027	取捨	1
23028	取換	1
23029	取敢えず	1
23030	取柄	1
23031	取消す	1
23032	取組み	1
23033	取締まり	1
23034	取込	1
23035	取集	1
23036	受け	1
23037	受け応え	1
23038	受け持つ	1
23039	受渡	1
23040	受発注	1
23041	受粉	1
23042	变回	1
23043	变成	1
23044	变身	1
23045	叙	1
23046	口ばし	1
23047	口ぱく	1
23048	口べた	1
23049	口まね	1
23050	口マネ	1
23051	口伝	1
23052	口分	1
23053	口口	1
23054	口女	1
23055	口寄せ	1
23056	口惜しい	1
23057	口減らし	1
23058	口語	1
23059	口走る	1
23060	古い	1
23061	古家	1
23062	古屋	1
23063	古川	1
23064	古平	1
23065	古手	1
23066	古期	1
23067	古流	1
23068	古語	1
23069	句読点	1
23070	叩きあげる	1
23071	只事	1
23072	只野	1
23073	叫び	1
23074	叫び立てる	1
23075	召命	1
23076	可惜	1
23077	可搬	1
23078	可逆	1
23079	台下	1
23080	台南	1
23081	台尻	1
23082	台東	1
23083	史	1
23084	史劇	1
23085	史学	1
23086	史実	1
23087	史郎	1
23088	右指	1
23089	右横	1
23090	右門	1
23091	司式	1
23092	吃人	1
23093	各党	1
23094	各員	1
23095	各校	1
23096	各港	1
23097	各章	1
23098	各署	1
23099	各艦	1
23100	各誌	1
23101	各駅	1
23102	合い言葉	1
23103	合わさる	1
23104	合わせれる	1
23105	合名	1
23106	合弁	1
23107	合掌	1
23108	合板	1
23109	合皮	1
23110	合算	1
23111	合縁	1
23112	合議	1
23113	合財	1
23114	吉事	1
23115	吉日	1
23116	吉沢	1
23117	吉祥寺	1
23118	吉野	1
23119	吊上げ	1
23120	同上	1
23121	同中	1
23122	同側	1
23123	同列	1
23124	同和	1
23125	同夜	1
23126	同州	1
23127	同市	1
23128	同店	1
23129	同心	1
23130	同所	1
23131	同数	1
23132	同月	1
23133	同樣	1
23134	同機	1
23135	同署	1
23136	同職	1
23137	同舟	1
23138	同色	1
23139	同衾	1
23140	同門	1
23141	名ごり	1
23142	名のる	1
23143	名主	1
23144	名付	1
23145	名僧	1
23146	名剣	1
23147	名実	1
23148	名将	1
23149	名工	1
23150	名店	1
23151	名折れ	1
23152	名文	1
23153	名月	1
23154	名演	1
23155	名産	1
23156	名盤	1
23157	名聞	1
23158	名著	1
23159	名訳	1
23160	吏員	1
23161	吐気	1
23162	吐物	1
23163	向き変える	1
23164	向付	1
23165	向学	1
23166	向岸	1
23167	向田	1
23168	吠え立つ	1
23169	吵死	1
23170	吸いあげる	1
23171	吸い物	1
23172	吸水	1
23173	吸血	1
23174	吹	1
23175	吹き上げる	1
23176	吹き入る	1
23177	吾一	1
23178	呆気	1
23179	呑	1
23180	呑屋	1
23181	周縁	1
23182	呪	1
23183	呼び水	1
23184	呼び求める	1
23185	呼び返す	1
23186	呼名	1
23187	命ごい	1
23188	命とり	1
23189	和える	1
23190	和光	1
23191	和合	1
23192	和式	1
23193	和洋	1
23194	和牛	1
23195	和訳	1
23196	和顔	1
23197	咬む	1
23198	咬合	1
23199	咯	1
23200	哀号	1
23201	品番	1
23202	响	1
23203	員外	1
23204	哦	1
23205	哪天	1
23206	哪里	1
23207	哲治	1
23208	哼在	1
23209	唄	1
23210	唐王	1
23211	唯々	1
23212	商号	1
23213	啓次郎	1
23214	啦	1
23215	善	1
23216	善用	1
23217	喇	1
23218	喚き声	1
23219	喚気	1
23220	喜	1
23221	喧し	1
23222	喫水	1
23223	喰い止める	1
23224	営	1
23225	営林	1
23226	嗅ぎあてる	1
23227	嗅ぎ取る	1
23228	嗓音	1
23229	嗣業	1
23230	嘘言	1
23231	嘛	1
23232	嘛虽	1
23233	噓	1
23234	噛みつく	1
23235	噛み合わせ	1
23236	噴く	1
23237	噴石	1
23238	噴間	1
23239	嚐	1
23240	嚢	1
23241	囃し立る	1
23242	囃子	1
23243	囈言	1
23244	囚	1
23245	四五	1
23246	四季	1
23247	四捨	1
23248	四散	1
23249	四旬	1
23250	四条	1
23251	四王	1
23252	四球	1
23253	四男	1
23254	四苦	1
23255	四郎	1
23256	回し者	1
23257	回り物	1
23258	回天	1
23259	回忌	1
23260	回憶	1
23261	回腸	1
23262	因幡	1
23263	园	1
23264	园航	1
23265	困り者	1
23266	図	1
23267	図説	1
23268	围	1
23269	固い	1
23270	国もと	1
23271	国一	1
23272	国事	1
23273	国体	1
23274	国作り	1
23275	国共	1
23276	国別	1
23277	国名	1
23278	国安	1
23279	国平	1
23280	国松	1
23281	国章	1
23282	国花	1
23283	国費	1
23284	国賊	1
23285	国電	1
23286	图	1
23287	圆盾	1
23288	國	1
23289	圖	1
23290	團	1
23291	圜	1
23292	土中	1
23293	土埃	1
23294	土壁	1
23295	土気	1
23296	土煙	1
23297	土牢	1
23298	土生	1
23299	土砂	1
23300	土竜	1
23301	土蔵	1
23302	土蜘蛛	1
23303	土質	1
23304	土遊び	1
23305	圣弗	1
23306	圧す	1
23307	圧送	1
23308	在り来たり	1
23309	在り来り	1
23310	在家	1
23311	在屋	1
23312	在席	1
23313	在米	1
23314	在郷	1
23315	在野	1
23316	圭	1
23317	地すべり	1
23318	地代	1
23319	地力	1
23320	地団太	1
23321	地声	1
23322	地居	1
23323	地峡	1
23324	地役	1
23325	地温	1
23326	地虫	1
23327	地軸	1
23328	地鳴り	1
23329	场女	1
23330	址	1
23331	坊	1
23332	坐	1
23333	垂れ下げる	1
23334	垂れ目	1
23335	垂木	1
23336	垣間見れる	1
23337	垫子	1
23338	埃	1
23339	埋	1
23340	埋めあわせ	1
23341	埋める	1
23342	埋設	1
23343	城下	1
23344	城南	1
23345	城外	1
23346	城攻め	1
23347	城東	1
23348	城西	1
23349	城間	1
23350	執り成し	1
23351	培育	1
23352	基底	1
23353	基点	1
23354	基紀	1
23355	基軸	1
23356	基部	1
23357	堀	1
23358	堅信	1
23359	堤	1
23360	報ずる	1
23361	場当たり	1
23362	場慣れ	1
23363	塊	1
23364	塗り分け	1
23365	塗り変える	1
23366	塗り直し	1
23367	塗る	1
23368	塞き止める	1
23369	塩山	1
23370	塩類	1
23371	塵	1
23372	増力	1
23373	増田	1
23374	増補	1
23375	増速	1
23376	墨水	1
23377	壊れ物	1
23378	壜	1
23379	士官	1
23380	壮年	1
23381	壮行	1
23382	壮語	1
23383	声がけ	1
23384	声中	1
23385	声優	1
23386	声域	1
23387	声声	1
23388	声掛け	1
23389	声質	1
23390	声量	1
23391	売り値	1
23392	売り出し	1
23393	売り出す	1
23394	売り口	1
23395	売り地	1
23396	売り払える	1
23397	売り渡し	1
23398	売り込める	1
23399	売価	1
23400	売切れる	1
23401	売掛	1
23402	売込	1
23403	壳	1
23404	处理	1
23405	处置	1
23406	変ずる	1
23407	変り種	1
23408	変わりもの	1
23409	変わり種	1
23410	変体	1
23411	変名	1
23412	変奏	1
23413	変顔	1
23414	复	1
23415	复原	1
23416	夏口	1
23417	夏実	1
23418	夕星	1
23419	夕立	1
23420	外タレ	1
23421	外乱	1
23422	外事	1
23423	外信	1
23424	外債	1
23425	外向	1
23426	外回	1
23427	外地	1
23428	外堀	1
23429	外径	1
23430	外戚	1
23431	外扉	1
23432	外接	1
23433	外海	1
23434	外物	1
23435	外用	1
23436	外端	1
23437	外箱	1
23438	外耳	1
23439	外聞	1
23440	外膜	1
23441	外蒙	1
23442	外衣	1
23443	外貨	1
23444	外輪	1
23445	外電	1
23446	外頸	1
23447	多し	1
23448	多作	1
23449	多党	1
23450	多多	1
23451	多妻	1
23452	多年	1
23453	多形	1
23454	多指	1
23455	多段	1
23456	多点	1
23457	多言	1
23458	夜光	1
23459	夜営	1
23460	夜立ち	1
23461	夢	1
23462	夢現	1
23463	夢界	1
23464	大い	1
23465	大っきらい	1
23466	大っぴら	1
23467	大スキ	1
23468	大モテ	1
23469	大三	1
23470	大中	1
23471	大井	1
23472	大任	1
23473	大写し	1
23474	大凡	1
23475	大剣	1
23476	大化け	1
23477	大匙	1
23478	大原	1
23479	大味	1
23480	大噓	1
23481	大器	1
23482	大回り	1
23483	大外れ	1
23484	大女	1
23485	大宰	1
23486	大寺	1
23487	大尽	1
23488	大山	1
23489	大店	1
23490	大弓	1
23491	大引け	1
23492	大意	1
23493	大成	1
23494	大手町	1
23495	大技	1
23496	大挙	1
23497	大教	1
23498	大枚	1
23499	大枝	1
23500	大枠	1
23501	大柳	1
23502	大森	1
23503	大樽	1
23504	大河内	1
23505	大津	1
23506	大潮	1
23507	大病	1
23508	大盛	1
23509	大綱	1
23510	大興	1
23511	大見	1
23512	大角	1
23513	大言	1
23514	大谷	1
23515	大賢	1
23516	大赦	1
23517	大輝	1
23518	大輪	1
23519	大過	1
23520	大部屋	1
23521	大関	1
23522	大院	1
23523	大頭	1
23524	大食らい	1
23525	大飯	1
23526	大魚	1
23527	大鷲	1
23528	天の川	1
23529	天外	1
23530	天女	1
23531	天子	1
23532	天安門	1
23533	天将	1
23534	天山	1
23535	天日	1
23536	天水	1
23537	天津	1
23538	天測	1
23539	天照	1
23540	天父	1
23541	天王寺	1
23542	天王洲	1
23543	天生	1
23544	天知	1
23545	天袋	1
23546	天頂	1
23547	天麩羅	1
23548	太陰	1
23549	夫役	1
23550	失火	1
23551	失認	1
23552	夷	1
23553	奇	1
23554	奇天烈	1
23555	奇病	1
23556	奇説	1
23557	奈央	1
23558	奈津子	1
23559	奉	1
23560	奉上	1
23561	奏	1
23562	奏上	1
23563	奮戦	1
23564	女たらし	1
23565	女傑	1
23566	女声	1
23567	女妖	1
23568	女権	1
23569	女流	1
23570	女物	1
23571	女狂い	1
23572	女癖	1
23573	女盛り	1
23574	女運	1
23575	奶	1
23576	她察	1
23577	好中	1
23578	好美	1
23579	如実	1
23580	妄説	1
23581	妊	1
23582	妊活	1
23583	妊産婦	1
23584	妓館	1
23585	妙策	1
23586	妮	1
23587	妳会	1
23588	妳居	1
23589	妳是	1
23590	妳更	1
23591	妳有	1
23592	妳来	1
23593	妳真	1
23594	妳要	1
23595	妳都	1
23596	妹役	1
23597	始まる	1
23598	始め	1
23599	始期	1
23600	始点	1
23601	始球	1
23602	姐	1
23603	姜	1
23604	姫路	1
23605	威風	1
23606	娘役	1
23607	娘殺し	1
23608	娶	1
23609	娼婦	1
23610	娼家	1
23611	婚	1
23612	婚期	1
23613	婚活	1
23614	媛	1
23615	嫁	1
23616	嫁取り	1
23617	嫡女	1
23618	嫡子	1
23619	孃様	1
23620	子々	1
23621	子ぎつね	1
23622	子ウサギ	1
23623	子グマ	1
23624	子ヤギ	1
23625	子弟	1
23626	子母	1
23627	子猿	1
23628	子羽	1
23629	子蟹	1
23630	子骨	1
23631	子鬼	1
23632	孔	1
23633	孔数	1
23634	字	1
23635	字体	1
23636	字引	1
23637	字数	1
23638	字義	1
23639	存外	1
23640	学び取る	1
23641	学割	1
23642	学才	1
23643	学舎	1
23644	孩児	1
23645	孩所	1
23646	孫々	1
23647	學生	1
23648	它	1
23649	它们	1
23650	宇都宮	1
23651	守り手	1
23652	守り神	1
23653	安め	1
23654	安もの	1
23655	安丸	1
23656	安二郎	1
23657	安倍	1
23658	安城	1
23659	安穏	1
23660	安詳	1
23661	安食	1
23662	完動	1
23663	宗右衛門	1
23664	宗徒	1
23665	宗旨	1
23666	官公	1
23667	官公庁	1
23668	官制	1
23669	定位	1
23670	定吉	1
23671	定型	1
23672	定好	1
23673	定席	1
23674	定格	1
23675	定点	1
23676	定礎	1
23677	定稿	1
23678	定説	1
23679	宝	1
23680	宝器	1
23681	宝島	1
23682	实在	1
23683	実兄	1
23684	実写	1
23685	実勢	1
23686	実射	1
23687	実希	1
23688	実検	1
23689	実測	1
23690	実状	1
23691	実線	1
23692	実費	1
23693	宠物	1
23694	客体	1
23695	客分	1
23696	客員	1
23697	客寄せ	1
23698	客扱い	1
23699	客数	1
23700	客来	1
23701	客筋	1
23702	客電	1
23703	宣	1
23704	室料	1
23705	宮中	1
23706	宮保	1
23707	宮本	1
23708	宮沢	1
23709	宴	1
23710	家令	1
23711	家伝	1
23712	家守	1
23713	家屋敷	1
23714	家法	1
23715	家父	1
23716	家猫	1
23717	家相	1
23718	家行	1
23719	家造り	1
23720	家里	1
23721	家風	1
23722	容積	1
23723	宿代	1
